拖人下水	tuo ren xia shui
拖儿带女	tuo er dai nu
拖家带口	tuo jia dai kou
拖拖拉拉	tuo tuo la la
拖泥带水	tuo ni dai shui
拙嘴笨舌	zhuo zui ben she
招兵买马	zhao bing mai ma
招摇撞骗	zhao yao zhuang pian
招摇过市	zhao yao guo shi
招架不住	zhao jia bu zhu
招灾惹祸	zhao zai re huo
招花惹草	zhao hua re cao
招蜂引蝶	zhao feng yin die
招财进宝	zhao cai jin bao
招贤纳士	zhao xian na shi
拨乱反正	bo luan fan zheng
拨云见日	bo yun jian ri
择优录取	ze you lu qu
择优录用	ze you lu yong
择善而从	ze shan er cong
拭目以待	shi mu yi dai
拭目而待	shi mu er dai
拱手让人	gong shou rang ren
拳不离手	quan bu li shou
拳头产品	quan tou chan pin
拳打脚踢	quan da jiao ti
拼死拼活	pin si pin huo
拾金不昧	shi jin bu mei
拿不出手	na bu chu shou
拿手好戏	na shou hao xi
拿腔作势	na qiang zuo shi
持之以恒	chi zhi yi heng
挂一漏万	gua yi lou wan
挂灯结彩	gua deng jie cai
指东打西	zhi dong da xi
指名道姓	zhi ming dao xing
指手划脚	zhi shou hua jiao
指手画脚	zhi shou hua jiao
指指点点	zhi zhi dian dian
指日可待	zhi ri ke dai
指桑骂槐	zhi sang ma huai
指点江山	zhi dian jiang shan
指鹿为马	zhi lu wei ma
按兵不动	an bing bu dong
按劳分配	an lao fen pei
按图索骥	an tu suo ji
按捺不住	an na bu zhu
按步就班	an bu jiu ban
按部就班	an bu jiu ban
挑三拣四	tiao san jian si
挑唆是非	tiao suo shi fei
挑拨离间	tiao bo li jian
挑挑拣拣	tiao tiao jian jian
挑肥拣瘦	tiao fei jian shou
挖空心思	wa kong xin si
挤眉弄眼	ji mei nong yan
挥汗如雨	hui han ru yu
挥洒自如	hui sa zi ru
挥金如土	hui jin ru tu
挥霍无度	hui huo wu du
挨家挨户	ai jia ai hu
挨门挨户	ai men ai hu
挨门逐户	ai men zhu hu
挨饿受冻	ai e shou dong
振奋人心	zhen fen ren xin
振振有词	zhen zhen you ci
振振有辞	zhen zhen you ci
振聋发聩	zhen long fa kui
振臂一呼	zhen bi yi hu
挺身而出	ting shen er chu
捅马蜂窝	tong ma feng wo
捉摸不定	zhuo mo bu ding
捉襟见肘	zhuo jin jian zhou
捉贼捉赃	zhuo zei zhuo zang
捏一把汗	nie yi ba han
捐弃前嫌	juan qi qian xian
捕风捉影	bu feng zhuo ying
损人利己	sun ren li ji
损公肥私	sun gong fei si
损兵折将	sun bing zhe jiang
捧腹大笑	peng fu da xiao
据为己有	ju wei ji you
据理力争	ju li li zheng
捶胸顿足	chui xiong dun zu
捷报频传	jie bao pin chuan
捷足先登	jie zu xian deng
授业解惑	shou ye jie huo
授人以柄	shou ren yi bing
掉以轻心	diao yi qing xin
掌上明珠	zhang shang ming zhu
掌声雷动	zhang sheng lei dong
掐头去尾	qia tou qu wei
排山倒海	pai shan dao hai
排忧解难	pai you jie nan
排斥异己	pai chi yi ji
排除万难	pai chu wan nan
排除异己	pai chu yi ji
探囊取物	tan nang qu wu
探头探脑	tan tou tan nao)
接二连三	jie er lian san
接踵而来	jie zhong er lai
接踵而至	jie zhong er zhi
接连不断	jie lian bu duan
推三阻四	tui san zu si
推崇备至	tui chong bei zhi
推己及人	tui ji ji ren
推心置腹	tui xin zhi fu
推推搡搡	tui tui sang sang
推波助澜	tui bo zhu lan
推而广之	tui er guang zhi
推陈出新	tui chen chu xin
掩人耳目	yan ren er mu
掩耳偷铃	yan er tou ling
掩耳盗铃	yan er dao ling
掩面而泣	yan mian er qi
措手不及	cuo shou bu ji
掷地有声	zhi di you sheng
提心吊胆	ti xin diao dan
提纲挈领	ti gang qie ling
插科打诨	cha ke da hun
插翅难逃	cha chi nan tao
插翅难飞	cha chi nan fei
揠苗助长	ya miao zhu zhang
握手言欢	wo shou yan huan
揭不开锅	jie bu kai guo
揭竿而起	jie gan er qi
搔首弄姿	sao shou nong zi
搜肠刮肚	sou chang gua du
搬弄是非	ban nong shi fei
携家带口	xie jia dai kou
携手并肩	xie shou bing jian
搽脂抹粉	cha zhi mo fen
摆老资格	bai lao zi ge
摇头叹息	yao tou tan xi
摇头摆尾	yao tou bai wei
摇头晃脑	yao tou huang nao
摇尾乞怜	yao wei qi lian
摇摆不定	yao bai bu ding
摇摇摆摆	yao yao bai bai
摇摇欲坠	yao yao yu zhui
摇旗呐喊	yao qi na han
摇曳多姿	yao ye duo zi
摇身一变	yao shen yi bian
摧枯拉朽	cui ku la xiu
摩拳擦掌	mo quan ca zhang
摩肩接踵	mo jian jie zhong
摩肩擦踵	mo jian ca zhong
摸棱两可	mo leng liang ke
撒泼打滚	sa po da gun
播弄是非	bo nong shi fei
撼天动地	han tian dong di
擅离职守	shan li zhi shou
操之过急	cao zhi guo ji
擒贼擒王	qin zei qin wang
擦亮眼睛	ca liang yan jing
擦肩而过	ca jian er guo
擦脂抹粉	ca zhi mo fen
攀龙附凤	pan long fu feng
支吾其词	zhi wu qi ci
支吾其辞	zhi wu qi ci
支支吾吾	zhi zhi wu wu
支离破碎	zhi li po sui
收买人心	shou mai ren xin
改名换姓	gai ming huan xing
改天换地	gai tian huan di
改头换面	gai tou huan mian
改弦易辙	gai xian yi zhe
改弦更张	gai xian geng zhang
改恶从善	gai e cong shan
改恶向善	gai e xiang shan
改朝换代	gai chao huan dai
改过自新	gai guo zi xin
改邪归正	gai xie gui zheng
攻其不备	gong qi bu bei
攻城掠地	gong cheng lue di
攻城略地	gong cheng lue di
攻守同盟	gong shou tong meng
攻无不克	gong wu bu ke
放下包袱	fang xia bao fu
放下屠刀	fang xia tu dao
放任自流	fang ren zi liu
放浪不羁	fang lang bu ji
放烟幕弹	fang yan mu dan
放眼世界	fang yan shi jie
放纵不羁	fang zong bu ji
放荡不羁	fang dang bu ji
放虎归山	fang hu gui shan
放马后炮	fang ma hou pao
政通人和	zheng tong ren he
故伎重演	gu ji zhong yan
故作姿态	gu zuo zi tai
故作玄虚	gu zuo xuan xu
故作镇静	gu zuo zhen jing
故作高深	gu zuo gao shen
故土难离	gu tu nan li
故地重游	gu di chong you
故弄玄虚	gu nong xuan xu
故态复萌	gu tai fu meng
故意刁难	gu yi diao nan
故技重演	gu ji chong yan
故步自封	gu bu zi feng
敌众我寡	di zhong wo gua
敏而好学	min er hao xue
救亡图存	jiu wang tu cun
救命稻草	jiu ming dao cao
救死扶伤	jiu si fu shang
救苦救难	jiu ku jiu nan
教学相长	jiao xue xiang zhang
教导有方	jiao dao you fang
教条主义	jiao tiao zhu yi
敝帚自珍	bi zhou zi zhen
敢作敢为	gan zuo gan wei
敢作敢当	gan zuo gan dang
敢做敢为	gan zuo gan wei
敢做敢当	gan zuo gan dang
敢想敢干	gan xiang gan gan
敢想敢说	gan xiang gan shuo
散兵游勇	san bing you yong
敬老尊贤	jing lao zun xian
敬老爱幼	jing lao ai you
敬而远之	jing er yuan zhi
数一数二	shu yi shu er
数不胜数	shu bu sheng shu
数九寒天	shu jiu han tian
数以万计	shu yi wan ji
数典忘祖	shu dian wang zu
数罪并罚	shu zui bing fa
数见不鲜	shuo jian bu xian
敲山震虎	qiao shan zhen hu
敲诈勒索	qiao zha le suo
敲锣打鼓	qiao luo da gu
整整齐齐	zheng zheng qi qi
整装待发	zheng zhuang dai fa
整齐划一	zheng qi hua yi
敷衍了事	fu yan liao shi
敷衍塞责	fu yan se ze
敷衍搪塞	fu yan tang se
文不对题	wen bu dui ti
文人墨客	wen ren mo ke
文人相轻	wen ren xiang qing
文人雅士	wen ren ya shi
文如其人	wen ru qi ren
文山会海	wen shan hui hai
文弱书生	wen ruo shu sheng
文思敏捷	wen si min jie
文情并茂	wen qing bing mao
文房四宝	wen fang si bao
文武全才	wen wu quan cai
文武兼备	wen wu jian bei
文武双全	wen wu shuang quan
文理不通	wen li bu tong
文笔流畅	wen bi liu chang
文质彬彬	wen zhi bin bin
文过饰非	wen guo shi fei
文韬武略	wen tao wu lue
斗志昂扬	dou zhi ang yang
斗转星移	dou zhuan xing yi
料事如神	liao shi ru shen
斜风细雨	xie feng xi yu
斤斤计较	jin jin ji jiao
斩尽杀绝	zhan jin sha jue
斩草除根	zhan cao chu gen
斩钉截铁	zhan ding jie tie
断壁残垣	duan bi can yuan
断断续续	duan duan xu xu
断然措施	duan ran cuo shi
断章取义	duan zhang qu yi
斯文扫地	si wen sao di
新仇旧恨	xin chou jiu hen
新来乍到	xin lai zha dao
新陈代谢	xin chen dai xie
方便之门	fang bian zhi men
方兴未艾	fang xing wei ai
方寸之地	fang cun zhi di
方方面面	fang fang mian mian
旁征博引	pang zheng bo yin
旁敲侧击	pang qiao ce ji
旁枝末节	pang zhi mo jie
旁若无人	pang ruo wu ren
旁观者清	pang guan zhe qing
旁门左道	pang men zuo dao
旁门歪道	pang men wai dao
旁门邪道	pang men xie dao
旗帜鲜明	qi zhi xian ming
旗开得胜	qi kai de sheng
旗鼓相当	qi gu xiang dang
无一是处	wu yi shi chu
无与伦比	wu yu lun bi
无业游民	wu ye you min
无中生有	wu zhong sheng you
无为而治	wu wei er zhi
无事生非	wu shi sheng fei
无亲无故	wu qin wu gu
无人不晓	wu ren bu xiao
无人不知	wu ren bu zhi
无人之境	wu ren zhi jing
无人问津	wu ren wen jin
无从下手	wu cong xia shou
无从说起	wu cong shuo qi
无以复加	wu yi fu jia
无价之宝	wu jia zhi bao
无休无止	wu xiu wu zhi
无伤大体	wu shang da ti
无伤大雅	wu shang da ya
无依无靠	wu yi wu kao
无关大局	wu guan da ju
无关痛痒	wu guan tong yang
无关紧要	wu guan jin yao
无凭无据	wu ping wu ju
无出其右	wu chu qi you
无利可图	wu li ke tu
无功受禄	wu gong shou lu
无功而返	wu gong er fan
无动于衷	wu dong yu zhong
无可争辩	wu ke zheng bian
无可厚非	wu ke hou fei
无可否认	wu ke fou ren
无可奈何	wu ke nai he
无可奉告	wu ke feng gao
无可救药	wu ke jiu yao
无可比拟	wu ke bi ni
无可置疑	wu ke zhi yi
无可置辩	wu ke zhi bian
无可讳言	wu ke hui yan
无可辩驳	wu ke bian bo
无可非议	wu ke fei yi
无名之辈	wu ming zhi bei
无名小卒	wu ming xiao zu
无名小辈	wu ming xiao bei
无名英雄	wu ming ying xiong
无名鼠辈	wu ming shu bei
无地自容	wu di zi rong
无坚不摧	wu jian bu cui
无声无息	wu sheng wu xi
无奇不有	wu qi bu you
无妄之灾	wu wang zhi zai
无孔不入	wu kong bu ru
无家可归	wu jia ke gui
无师自通	wu shi zi tong
无庸置疑	wu yong zhi yi
无形之中	wu xing zhi zhong
无影无踪	wu ying wu zong
无往不利	wu wang bu li
无往不胜	wu wang bu sheng
无微不至	wu wei bu zhi
无心之过	wu xin zhi guo
无心恋战	wu xin lian zhan
无忧无虑	wu you wu lu
无恶不作	wu e bu zuo
无情无义	wu qing wu yi
无懈可击	wu xie ke ji
无所不为	wu suo bu wei
无所不包	wu suo bu bao
无所不在	wu suo bu zai
无所不晓	wu suo bu xiao
无所不有	wu suo bu you
无所不知	wu suo bu zhi
无所不能	wu suo bu neng
无所不至	wu suo bu zhi
无所不谈	wu suo bu tan
无所事事	wu suo shi shi
无所作为	wu suo zuo wei
无所忌惮	wu suo ji dan
无所畏惧	wu suo wei ju
无所适从	wu suo shi cong
无所顾忌	wu suo gu ji
无拘无束	wu ju wu shu
无时无刻	wu shi wu ke
无暇顾及	wu xia gu ji
无法无天	wu fa wu tian
无济于事	wu ji yu shi
无牵无挂	wu qian wu gua
无独有偶	wu du you ou
无理取闹	wu li qu nao
无疾而终	wu ji er zhong
无病呻吟	wu bing shen yin
无的放矢	wu di fang shi
无私无畏	wu si wu wei
无稽之谈	wu ji zhi tan
无穷无尽	wu qiong wu jin
无米之炊	wu mi zhi chui
无精打采	wu jing da cai
无缘无故	wu yuan wu gu
无耻下流	wu chi xia liu
无耻之徒	wu chi zhi tu
无能为力	wu neng wei li
无能之辈	wu neng zhi bei
无补于事	wu bu yu shi
无言以对	wu yan yi dui
无计可施	wu ji ke shi
无论如何	wu lun ru he
无话不谈	wu hua bu tan
无足挂齿	wu zu gua chi
无足轻重	wu zu qing zhong
无路可走	wu lu ke zou
无踪无影	wu zong wu ying
无边无际	wu bian wu ji
既往不咎	ji wang bu jiu
既得利益	ji de li yi
既成事实	ji cheng shi shi
日上三竿	ri shang san gan
日久天长	ri jiu tian chang
日以继夜	ri yi ji ye
日出而作	ri chu er zuo
日复一日	ri fu yi ri
日夜兼程	ri ye jian cheng
日新月异	ri xin yue yi
日日夜夜	ri ri ye ye
日暮途穷	ri mu tu qiong
日月如梭	ri yue ru suo
日月无光	ri yue wu guang
日理万机	ri li wan ji
日积月累	ri ji yue lei
日臻完善	ri zhen wan shan
日落西山	ri luo xi shan
日薄西山	ri bo xi shan
日行千里	ri xing qian li
日进斗金	ri jin dou jin
旧事重提	jiu shi zhong ti
旧地重游	jiu di chong you
旧病复发	jiu bing fu fa
旧话重提	jiu hua chong ti
旧调重弹	jiu diao chong tan
早出晚归	zao chu wan gui
早出暮归	zao chu mu gui
旭日东升	xu ri dong sheng
旱涝保收	han lao bao shou
时不再来	shi bu zai lai
时不我待	shi bu wo dai
时断时续	shi duan shi xu
时时刻刻	shi shi ke ke
时来运转	shi lai yun zhuan
时过境迁	shi guo jing qian
时运不济	shi yun bu ji
时隐时现	shi yin shi xian
旷日持久	kuang ri chi jiu
昂首挺胸	ang shou ting xiong
昂首阔步	ang shou kuo bu
明争暗斗	ming zheng an dou
明升暗降	ming sheng an jiang
明哲保身	ming zhe bao shen
明如指掌	ming ru zhi zhang
明媒正娶	ming mei zheng qu
明察暗访	ming cha an fang
明察秋毫	ming cha qiu hao
明日黄花	ming ri huang hua
明明白白	ming ming bai bai
明来暗往	ming lai an wang
明枪暗箭	ming qiang an jian
明查暗访	ming cha an fang
明珠暗投	ming zhu an tou
明目张胆	ming mu zhang dan
明眸皓齿	ming mou hao chi
明知故犯	ming zhi gu fan
明知故问	ming zhi gu wen
明码实价	ming ma shi jia
明辨是非	ming bian shi fei
昏天暗地	hun tian an di
昏天黑地	hun tian hei di
昏头昏脑	hun tou hun nao
昏头转向	hun tou zhuan xiang
昏庸无道	hun yong wu dao
昏昏欲睡	hun hun yu shui
昏昏沉沉	hun hun chen chen
昏迷不醒	hun mi bu xing
易如反掌	yi ru fan zhang
易如翻掌	yi ru fan zhang
昙花一现	tan hua yi xian
星星之火	xing xing zhi huo
星星点点	xing xing dian dian
星火燎原	xing huo liao yuan
星罗棋布	xing luo qi bu
春光明媚	chun guang ming mei
春华秋实	chun hua qiu shi
春去冬来	chun qu dong lai
春去秋来	chun qu qiu lai
春回大地	chun hui da di
春宵一刻	chun xiao yi ke
春寒料峭	chun han liao qiao
春意盎然	chun yi ang ran
春暖花开	chun nuan hua kai
春色满园	chun se man yuan
春花秋月	chun hua qiu yue
春风化雨	chun feng hua yu
春风得意	chun feng de yi
春风满面	chun feng man mian
昭然若揭	zhao ran ruo jie
是是非非	shi shi fei fei
是非不分	shi fei bu fen
是非之地	shi fei zhi di
是非分明	shi fei fen ming
是非曲直	shi fei qu zhi
是非颠倒	shi fei dian dao
昼夜兼程	zhou ye jian cheng
昼思夜想	zhou si ye xiang
显而易见	xian er yi jian
显赫一时	xian he yi shi
晕头转向	yun tou zhuan xiang
晚节不保	wan jie bu bao
晨钟暮鼓	chen zhong mu gu
普天之下	pu tian zhi xia
普天同庆	pu tian tong qing
普度众生	pu du zhong sheng
普普通通	pu pu tong tong
普渡众生	pu du zhong sheng
晴天霹雳	qing tian pi li
晴空万里	qing kong wan li
智勇兼备	zhi yong jian bei
智勇双全	zhi yong shuang quan
暑往寒来	shu wang han lai
暗中作梗	an zhong zuo geng
暗中摸索	an zhong mo suo
暗度陈仓	an du chen cang
暗无天日	an wu tian ri
暗淡无光	an dan wu guang
暗渡陈仓	an du chen cang
暗箭伤人	an jian shang ren
暗箭难防	an jian nan fang
暗藏杀机	an cang sha ji
暗送秋波	an song qiu bo
暧昧不明	ai mei bu ming
暮气沉沉	mu qi chen chen
暮鼓晨钟	mu gu chen zhong
暴殄天物	bao tian tian wu
暴跳如雷	bao tiao ru lei
暴露无遗	bao lu wu yi
暴风骤雨	bao feng zhou yu
暴饮暴食	bao yin bao shi
曲不离口	qu bu li kou
曲径通幽	qu jing tong you
曲意迎合	qu yi ying he
曲意逢迎	qu yi feng ying
曲曲折折	qu qu zhe zhe
曲高和寡	qu gao he gua
更新换代	geng xin huan dai
曾几何时	ceng ji he shi
曾经沧海	ceng jing cang hai
替天行道	ti tian xing dao
月下老人	yue xia lao ren
月明星稀	yue ming xing xi
月朗星稀	yue lang xing xi
月黑风高	yue hei feng gao
有伤风化	you shang feng hua
有借无还	you jie wu huan
有凭有据	you ping you ju
有则改之	you ze gai zhi
有利可图	you li ke tu
有利无弊	you li wu bi
有利有弊	you li you bi
有勇无谋	you yong wu mou
有勇有谋	you yong you mou
有去无回	you qu wu hui
有口无心	you kou wu xin
有口皆碑	you kou jie bei
有口莫辩	you kou mo bian
有口难言	you kou nan yan
有口难辩	you kou nan bian
有名无实	you ming wu shi
有名有姓	you ming you xing
有增无减	you zeng wu jian
有声有色	you sheng you se
有备无患	you bei wu huan
有头无尾	you tou wu wei
有头有尾	you tou yuo wei
有头有脸	you tou you lian
有始无终	you shi wu zhong
有始有终	you shi you zhong
有害无益	you hai wu yi
有张有弛	you zhang you chi
有心无力	you xin wu li
有志之士	you zhi zhi shi
有志竟成	you zhi jing cheng
有恃不恐	you shi bu kong
有恃无恐	you shi wu kong
有情有义	you qing you yi
有惊无险	you jing wu xian
有意无意	you yi wu yi
有所不为	you suo bu wei
有所作为	you suo zuo wei
有损无益	you sun wu yi
有教无类	you jiao wu lei
有朝一日	you zhao yi ri
有机可乘	you ji ke cheng
有权有势	you quan you shi
有条不紊	you tiao bu wen
有条有理	you tiao you li
有来无回	you lai wu hui
有来有往	you lai you wang
有板有眼	you ban you yan
有根有据	you gen you ju
有案可查	you an ke cha
有棱有角	you leng you jiao
有模有样	you mo you yang
有气无力	you qi wu li
有气没力	you qi mei li
有求必应	you qiu bi ying
有滋有味	you zi you wei
有生之年	you sheng zhi nian
有生以来	you sheng yi lai
有生力量	you sheng li liang
有的放矢	you di fang shi
有目共睹	you mu gong du
有目共赏	you mu gong shang
有眼无珠	you yan wu zhu
有福同享	you fu tong xiang
有章可循	you zhang ke xun
有约在先	you yue zai xian
有胆有识	you dan you shi
有色眼镜	you se yan jing
有血有肉	you xue you rou
有言在先	you yan zai xian
有识之士	you shi zhi shi
有说有笑	you shuo you xiao
有负众望	you fu zhong wang
有进无退	you jin wu tui
有钱有势	you qian you shi
有问必答	you wen bi da
朋比为奸	peng bi wei jian
服服帖帖	fu fu tie tie
朗朗上口	lang lang shang kou
望其项背	wang qi xiang bei
望子成龙	wang zi cheng long
望尘不及	wang chen bu ji
望尘莫及	wang chen mo ji
望文生义	wang wen sheng yi
望梅止渴	wang mei zhi ke
望洋兴叹	wang yang xing tan
望眼欲穿	wang yan yu chuan
望穿秋水	wang chuan qiu shui
望而却步	wang er que bu
望而生畏	wang er sheng wei
望风而逃	wang feng er tao
朝三暮四	zhao san mu si
朝不保夕	zhao bu bao xi
朝令夕改	zhao ling xi gai
朝令暮改	zhao ling mu gai
朝发夕至	zhao fa xi zhi
朝夕相处	zhao xi xiang chu
朝思暮想	zhao si mu xiang
朝朝暮暮	zhao zhao mu mu
朝气勃勃	zhao qi bo bo
朝气蓬勃	zhao qi peng bo
朝秦暮楚	zhao qin mu chu
朦朦胧胧	meng meng long long
木已成舟	mu yi cheng zhou
未卜先知	wei bu xian zhi
未可厚非	wei ke hou fei
未尝不可	wei chang bu ke
未老先衰	wei lao xian shuai
未雨绸缪	wei yu chou mou
本性难移	ben xing nan yi
本末倒置	ben mo dao zhi
本本分分	ben ben fen fen
本来面目	ben lai mian mu
朴实无华	pu shi wu hua
朴素无华	pu su wu hua
机不可失	ji bu ke shi
机会主义	ji hui zhu yi
机关算尽	ji guan suan jin
朽木难雕	xiu mu nan diao
杀一儆百	sha yi jing bai
杀人如麻	sha ren ru ma
杀人放火	sha ren fang huo
杀人灭口	sha ren mie kou
杀回马枪	sha hui ma qiang
杀气腾腾	sha qi teng teng
杀身之祸	sha shen zhi huo
杀身成仁	sha shen cheng ren
杀鸡儆猴	sha ji jing hou
杀鸡取卵	sha ji qu luan
杀鸡吓猴	sha ji xia hou
杂七杂八	za qi za ba
杂乱无序	za luan wu xu
杂乱无章	za luan wu zhang
权宜之计	quan yi zhi ji
权衡利弊	quan heng li bi
权衡得失	quan heng de shi
权衡轻重	quan heng qing zhong
杜绝后患	du jue hou huan
杞人忧天	qi ren you tian
束之高阁	shu zhi gao ge
束手就擒	shu shou jiu qin
束手待毙	shu shou dai bi
束手无策	shu shou wu ce
束手束脚	shu shou shu jiao
条分缕析	tiao fen lu xi
条条框框	tiao tiao kuang kuang
来之不易	lai zhi bu yi
来势汹汹	lai shi xiong xiong
来历不明	lai li bu ming
来去匆匆	lai qu cong cong
来去无踪	lai qu wu zong
来日方长	lai ri fang chang
来来去去	lai lai qu qu
来来往往	lai lai wang wang
来者不善	lai zhe bu shan
来者不拒	lai zhe bu ju
来路不明	lai lu bu ming
来龙去脉	lai long qu mai
杯弓蛇影	bei gong she ying
杯水车薪	bei shui che xin
杯盘狼藉	bei pan lang ji
杳无人烟	yao wu ren yan
杳无消息	yao wu xiao xi
杳无踪影	yao wu zong ying
杳无踪迹	yao wu zong ji
杳无音信	yao wu yin xin
杳无音讯	yao wu yin xun
松松垮垮	song song kua kua
板上钉钉	ban shang ding ding
极乐世界	ji le shi jie
极目远望	ji mu yuan wang
极目远眺	ji mu yuan tiao
枉法徇私	wang fa xun si
枉费口舌	wang fei kou she
枉费工夫	wang fei gong fu
枉费心思	wang fei xin si
枉费心机	wang fei xin ji
枕戈待旦	zhen ge dai dan
林林总总	lin lin zong zong
果不其然	guo bu qi ran
果然如此	guo ran ru ci
枝繁叶茂	zhi fan ye mao
枪林弹雨	qiang lin dan yu
枯木逢春	ku mu feng chun
枯枝败叶	ku zhi bai ye
枯燥乏味	ku zao fa wei
枯燥无味	ku zao wu wei
枯瘦如柴	ku shou ru chai
柔情似水	rou qing si shui
柔情蜜意	rou qing mi yi
柔肠寸断	rou chang cun duan
柔能克刚	rou neng ke gang
柳暗花明	liu an hua ming
柳绿桃红	liu lu tao hong
柳绿花红	liu lu hua hong
柴米油盐	chai mi you yan
标奇立异	biao qi li yi
标新立异	biao xin li yi
标本兼治	biao ben jian zhi
栋梁之才	dong liang zhi cai
栋梁之材	dong liang zhi cai
树大招风	shu da zhao feng
树大根深	shu da gen shen
树碑立传	shu bei li zhuan
栩栩如生	xu xu ru sheng
样样俱全	yang yang ju quan
根深叶茂	gen shen ye mao
根深柢固	gen shen di gu
根深蒂固	gen shen di gu
格杀勿论	ge sha wu lun
格格不入	ge ge bu ru
桀骜不驯	jie ao bu xun
桃红柳绿	tao hong liu lu
梁上君子	liang shang jun zi
梦寐以求	meng mei yi qiu
梨花带雨	li hu ai yu
梳妆打扮	shu zhuang da ban
棋逢对手	qi feng dui shou
棋逢敌手	qi feng di shou
棋高一着	qi gao yi zhao
棒打鸳鸯	bang da yuan yang
楚楚动人	chu chu dong ren
楚楚可怜	chu chu ke lian
榆木疙瘩	yu mu ge da
榆木脑袋	yu mu nao dai
榜上无名	bang shang wu ming
模棱两可	mo leng liang ke
模模糊糊	mo mo hu hu
横七竖八	heng qi shu ba
横冲直撞	heng chong zhi zhuang
横加干涉	heng jia gan she
横加指责	heng jia zhi ze
横征暴敛	heng zheng bao lian
横扫千军	heng sao qian jun
横生枝节	heng sheng zhi jie
横眉怒目	heng mei nu mu
横眉瞪眼	heng mei deng yan
横眉竖目	heng mei shu mu
横眉竖眼	heng mei shu yan
横蛮无理	heng man wu li
横行天下	heng xing tian xia
横行无忌	heng xing wu ji
横行霸道	heng xing ba dao
欢呼雀跃	huan hu que yue
欢呼雷动	huan hu lei dong
欢呼鼓舞	huan hu gu wu
欢喜冤家	huan xi yuan jia
欢喜若狂	huan xi ruo kuang
欢声笑语	huan sheng xiao yu
欢声雷动	huan sheng lei dong
欢天喜地	huan tian xi di
欢欢喜喜	huan huan xi xi
欢欣若狂	huan xin ruo kuang
欢欣鼓舞	huan xin gu wu
欢聚一堂	huan ju yi tang
欢蹦乱跳	huan beng luan tiao
欣喜若狂	xin xi ruo kuang
欣欣向荣	xin xin xiang rong
欲加之罪	yu jia zhi zui
欲壑难填	yu he nan tian
欲扬先抑	yu yang xian yi
欲擒故纵	yu qin gu zong
欲盖弥彰	yu gai mi zhang
欲罢不能	yu ba bu neng
欲言又止	yu yan you zhi
欲速不达	yu su bu da
欺上压下	qi shang ya xia
欺上瞒下	qi shang man xia
欺世盗名	qi shi dao ming
欺世钓誉	qi shi diao yu
欺人太甚	qi ren tai shen
欺善怕恶	qi shan pa e
欺行霸市	qi hang ba shi
欺贫爱富	qi pin ai fu
欺软怕硬	qi ruan pa ying
歇斯底里	xie si di li
歌功颂德	ge gong song de
歌舞升平	ge wu sheng ping
正中下怀	zheng zhong xia huai
正义凛然	zheng yi lin ran
正人君子	zheng ren jun zi
正儿八经	zheng er ba jing
正大光明	zheng da guang ming
正本清源	zheng ben qing yuan
正气凛然	zheng qi lin ran
正直无私	zheng zhi wu si
正襟危坐	zheng jin wei zuo
正颜厉色	zheng yan li se
此伏彼起	ci fu bi qi
此起彼伏	ci qi bi fu
此起彼落	ci qi bi luo
步人后尘	bu ren hou chen
步履维艰	bu lu wei jian
步履艰难	bu lu jian nan
步履蹒跚	bu lu pan shan
步态蹒跚	bu tai pan shan
步步为营	bu bu wei ying
步步深入	bu bu shen ru
步步登高	bu bu deng gao
步步紧逼	bu bu jin bi
步步进逼	bu bu jin bi
步步高升	bu bu gao sheng
步调一致	bu diao yi zhi
武断专横	wu duan zhuan heng
武艺超群	wu yi chao qun
歪七扭八	wai qi niu ba
歪打正着	wai da zheng zhao
歪歪扭扭	wai wai niu niu
歪门邪道	wai men xie dao
歪风邪气	wai feng xie qi
死不悔改	si bu hui gai
死不改悔	si bu gai hui
死不瞑目	si bu ming mu
死于非命	si yu fei ming
死去活来	si qu huo lai
死得其所	si de qi suo
死心塌地	si xin ta di
死心眼儿	si xin yan er
死搬硬套	si ban ying tao
死无对证	si wu dui zheng
死有余辜	si you yu gu
死气沉沉	si qi chen chen
死灰复燃	si hui fu ran
死皮赖脸	si pi lai lian
死而后已	si er hou yi
死而复生	si er fu sheng
死而无憾	si er wu han
死要面子	si yao mian zi
死记硬背	si ji ying bei
死路一条	si lu yi tiao
死里求生	si li qiu sheng
死里逃生	si li tao sheng
殃及池鱼	yang ji chi yu
殊路同归	shu lu tong gui
殊途同归	shu tu tong gui
残兵败将	can bing bai jiang
残垣断壁	can yuan duan bi
残暴不仁	can bao bu ren
残汤剩饭	can tang sheng fan
残缺不全	can que bu quan
残羹冷炙	can geng leng zhi
残羹冷饭	can geng leng fan
残羹剩饭	can geng sheng fan
残茶剩饭	can cha sheng fan
残酷无情	can ku wu qing
殚精竭虑	dan jing jie lu
毁于一旦	hui yu yi dan
毁誉参半	hui yu can ban
毅然决然	yi ran jue ran
毋庸置疑	wu yong zhi yi
母慈子孝	mu ci zi xiao
每况愈下	mei kuang yu xia
每时每刻	mei shi mei ke
比下有余	bi xia you yu
比手划脚	bi shou hua jiao
比手画脚	bi shou hua jiao
比比皆是	bi bi jie shi
比翼双飞	bi yi shuang fei
比翼齐飞	bi yi qi fei
毕恭毕敬	bi gong bi jing
毛手毛脚	mao shou mao jiao
毛毛细雨	mao mao xi yu
毛遂自荐	mao sui zi jian
毛骨悚然	mao gu song ran
